206	3.367003e+03	3.146944e-04	8.383601e-03	9.001215e+02	6.360144e-11	1.281120e-10
207	3.372681e+03	6.620935e-03	8.425436e-03	9.001215e+02	6.361293e-11	1.280820e-10
208	3.378378e+03	4.078437e-03	8.451293e-03	9.001215e+02	6.362407e-11	1.280580e-10
209	3.384095e+03	2.065561e-03	8.464433e-03	9.001215e+02	6.364232e-11	1.280129e-10
210	3.389831e+03	4.606668e-03	8.493837e-03	9.001215e+02	6.366338e-11	1.279594e-10
211	3.395586e+03	1.272593e-03	8.501988e-03	9.001215e+02	6.366554e-11	1.279392e-10
212	3.401361e+03	1.424379e-03	8.511141e-03	9.001215e+02	6.366949e-11	1.279153e-10
213	3.407155e+03	5.661699e-03	8.547651e-03	9.001215e+02	6.368030e-11	1.278778e-10
214	3.412969e+03	5.117115e-03	8.580761e-03	9.001215e+02	6.368420e-11	1.278543e-10
215	3.418803e+03	9.388087e-04	8.586856e-03	9.001215e+02	6.368170e-11	1.278436e-10
216	3.424658e+03	2.499599e-03	8.603140e-03	9.001215e+02	6.369957e-11	1.278087e-10
217	3.430532e+03	1.082716e-03	8.610218e-03	9.001215e+02	6.372304e-11	1.277666e-10
218	3.436426e+03	2.334316e-03	8.625531e-03	9.001215e+02	6.375042e-11	1.277164e-10
219	3.442341e+03	9.482932e-05	8.626155e-03	9.001215e+02	6.377398e-11	1.276679e-10
220	3.448276e+03	6.911590e-04	8.630720e-03	9.001215e+02	6.379172e-11	1.276219e-10
221	3.454231e+03	2.261368e-03	8.645708e-03	9.001215e+02	6.380338e-11	1.275805e-10
222	3.460208e+03	1.575206e-04	8.646756e-03	9.001215e+02	6.381238e-11	1.275417e-10
223	3.466205e+03	3.820860e-04	8.649306e-03	9.001215e+02	6.381434e-11	1.275220e-10
224	3.472222e+03	2.076669e-04	8.650697e-03	9.001215e+02	6.381978e-11	1.274953e-10
225	3.478261e+03	3.278395e-04	8.652900e-03	9.001215e+02	6.383143e-11	1.274565e-10
226	3.484321e+03	5.265191e-06	8.652935e-03	9.001215e+02	6.383202e-11	1.274281e-10
227	3.490401e+03	1.393264e-04	8.653878e-03	9.001215e+02	6.382885e-11	1.274043e-10
228	3.496503e+03	2.099867e-05	8.654021e-03	9.001215e+02	6.383463e-11	1.273873e-10
229	3.502627e+03	3.702603e-07	8.654023e-03	9.001215e+02	6.385166e-11	1.273566e-10
230	3.508772e+03	9.509823e-07	8.654030e-03	9.001215e+02	6.388426e-11	1.273070e-10
231	3.514938e+03	3.324540e-05	8.654258e-03	9.001215e+02	6.389849e-11	1.272643e-10
232	3.521127e+03	1.600941e-07	8.654259e-03	9.001215e+02	6.390642e-11	1.272267e-10
233	3.527337e+03	1.730656e-10	8.654259e-03	9.001215e+02	6.390655e-11	1.272048e-10
234	3.533569e+03	3.161513e-06	8.654281e-03	9.001215e+02	6.391836e-11	1.271685e-10
235	3.539823e+03	1.421669e-07	8.654282e-03	9.001215e+02	6.393869e-11	1.271217e-10
236	3.546099e+03	1.653224e-11	8.654282e-03	9.001215e+02	6.395415e-11	1.270845e-10
237	3.552398e+03	2.299452e-10	8.654282e-03	9.001215e+02	6.396744e-11	1.270454e-10
238	3.558719e+03	3.213318e-10	8.654282e-03	9.001215e+02	6.397732e-11	1.270033e-10
239	3.565062e+03	5.368196e-14	8.654282e-03	9.001215e+02	6.397384e-11	1.269836e-10
240	3.571429e+03	1.306536e-12	8.654282e-03	9.001215e+02	6.397400e-11	1.269628e-10
241	3.577818e+03	2.858498e-16	8.654282e-03	9.001215e+02	6.399906e-11	1.269178e-10
242	3.584229e+03	9.570551e-17	8.654282e-03	9.001215e+02	6.401693e-11	1.268762e-10
243	3.590664e+03	3.044706e-27	8.654282e-03	9.001215e+02	6.403235e-11	1.268344e-10
244	3.597122e+03	3.750747e-34	8.654282e-03	9.001215e+02	6.405896e-11	1.267753e-10
245	3.603604e+03	3.107972e-38	8.654282e-03	9.001215e+02	6.406878e-11	1.267345e-10
246	3.610108e+03	6.485749e-24	8.654282e-03	9.001215e+02	6.406573e-11	1.267080e-10
247	3.616637e+03	2.064287e-27	8.654282e-03	9.001215e+02	6.408234e-11	1.266692e-10
248	3.623188e+03	0.000000e+00	8.654282e-03	9.001215e+02	6.409727e-11	1.266285e-10
249	3.629764e+03	5.105203e-44	8.654282e-03	9.001215e+02	6.411037e-11	1.265859e-10
250	3.636364e+03	1.267324e-28	8.654282e-03	9.001215e+02	6.411896e-11	1.265531e-10
251	3.642987e+03	9.964317e-24	8.654282e-03	9.001215e+02	6.412441e-11	1.265185e-10
252	3.649635e+03	1.759406e-27	8.654282e-03	9.001215e+02	6.412638e-11	1.264815e-10
253	3.656307e+03	4.123175e-21	8.654282e-03	9.001215e+02	6.414021e-11	1.264532e-10
254	3.663004e+03	4.540977e-19	8.654282e-03	9.001215e+02	6.415926e-11	1.264091e-10
255	3.669725e+03	5.427686e-22	8.654282e-03	9.001215e+02	6.418401e-11	1.263440e-10
256	3.676471e+03	4.146951e-45	8.654282e-03	9.001215e+02	6.418137e-11	1.263288e-10
257	3.683241e+03	2.841534e-26	8.654282e-03	9.001215e+02	6.419423e-11	1.262930e-10
258	3.690037e+03	8.254034e-36	8.654282e-03	9.001215e+02	6.422520e-11	1.262327e-10
259	3.696858e+03	2.141913e-42	8.654282e-03	9.001215e+02	6.423779e-11	1.261869e-10
260	3.703704e+03	0.000000e+00	8.654282e-03	9.001215e+02	6.423718e-11	1.261552e-10
261	3.710575e+03	5.157765e-33	8.654282e-03	9.001215e+02	6.422748e-11	1.261348e-10
262	3.717472e+03	7.364903e-30	8.654282e-03	9.001215e+02	6.424344e-11	1.261061e-10
263	3.724395e+03	0.000000e+00	8.654282e-03	9.001215e+02	6.427192e-11	1.260482e-10
264	3.731343e+03	0.000000e+00	8.654282e-03	9.001215e+02	6.430102e-11	1.259808e-10
265	3.738318e+03	0.000000e+00	8.654282e-03	9.001215e+02	6.430415e-11	1.259423e-10
266	3.745318e+03	0.000000e+00	8.654282e-03	9.001215e+02	6.429480e-11	1.259290e-10
267	3.752345e+03	7.844408e-38	8.654282e-03	9.001215e+02	6.429448e-11	1.259075e-10
268	3.759398e+03	1.831165e-25	8.654282e-03	9.001215e+02	6.431949e-11	1.258544e-10
269	3.766478e+03	9.189109e-28	8.654282e-03	9.001215e+02	6.431542e-11	1.258216e-10
270	3.773585e+03	9.962119e-20	8.654282e-03	9.001215e+02	6.431534e-11	1.257953e-10
271	3.780718e+03	6.246891e-19	8.654282e-03	9.001215e+02	6.432428e-11	1.257696e-10
272	3.787879e+03	8.124463e-17	8.654282e-03	9.001215e+02	6.435512e-11	1.257044e-10
273	3.795066e+03	2.688347e-16	8.654282e-03	9.001215e+02	6.435736e-11	1.256719e-10
274	3.802281e+03	1.938530e-45	8.654282e-03	9.001215e+02	6.435184e-11	1.256519e-10
275	3.809524e+03	2.644484e-28	8.654282e-03	9.001215e+02	6.435605e-11	1.256286e-10
276	3.816794e+03	3.847908e-29	8.654282e-03	9.001215e+02	6.438032e-11	1.255758e-10
277	3.824092e+03	7.594533e-38	8.654282e-03	9.001215e+02	6.439933e-11	1.255244e-10
278	3.831418e+03	4.017095e-34	8.654282e-03	9.001215e+02	6.441197e-11	1.254778e-10
